S. No.,Date,Region,Confirmed Cases,Active Cases,Cured/Discharged,Death
6641,06-23-2020,Uttar Pradesh,18322,6152,11601,569
6642,06-24-2020,Uttar Pradesh,18893,6189,12116,588
6643,06-25-2020,Uttar Pradesh,19557,6375,12586,596
6644,06-26-2020,Uttar Pradesh,20193,6463,13119,611
6645,06-27-2020,Uttar Pradesh,20943,6730,13583,630
6646,06-28-2020,Uttar Pradesh,21549,6685,14215,649
6647,06-29-2020,Uttar Pradesh,22147,6679,14808,660
6648,06-30-2020,Uttar Pradesh,22828,6650,15506,672
6649,07-01-2020,Uttar Pradesh,23492,6711,16084,697
6650,07-02-2020,Uttar Pradesh,24056,6709,16629,718
6651,07-03-2020,Uttar Pradesh,24825,6869,17221,735
6652,07-04-2020,Uttar Pradesh,25797,7451,17597,749
6653,07-05-2020,Uttar Pradesh,26554,7627,18154,773
6654,07-06-2020,Uttar Pradesh,27707,8161,18761,785
6655,07-07-2020,Uttar Pradesh,28636,8718,19109,809
6656,07-08-2020,Uttar Pradesh,29968,9514,19627,827
6657,07-09-2020,Uttar Pradesh,31156,9980,20331,845
6658,07-10-2020,Uttar Pradesh,32362,10373,21127,862
6659,07-11-2020,Uttar Pradesh,33700,11024,21787,889
6660,07-12-2020,Uttar Pradesh,35092,11490,22689,913
6661,07-13-2020,Uttar Pradesh,36476,12208,23334,934
6662,07-14-2020,Uttar Pradesh,38130,12972,24203,955
6663,07-15-2020,Uttar Pradesh,39724,13758,24983,983
6664,07-16-2020,Uttar Pradesh,41383,14628,25743,1012
6665,07-17-2020,Uttar Pradesh,43441,15720,26675,1046
6666,07-18-2020,Uttar Pradesh,45163,16445,27634,1084
6667,07-19-2020,Uttar Pradesh,47036,17264,28664,1108
6668,07-20-2020,Uttar Pradesh,49247,18256,29845,1146
6669,07-21-2020,Uttar Pradesh,51160,19137,30831,1192
6670,07-22-2020,Uttar Pradesh,53288,20204,31855,1229
6671,07-23-2020,Uttar Pradesh,55588,20825,33500,1263
6672,07-24-2020,Uttar Pradesh,58104,21012,35803,1289
6673,07-25-2020,Uttar Pradesh,60771,21711,37712,1348
6674,07-26-2020,Uttar Pradesh,63742,22452,39903,1387
6675,07-27-2020,Uttar Pradesh,66988,23921,41641,1426
6676,07-28-2020,Uttar Pradesh,70493,26204,42833,1456
6677,07-29-2020,Uttar Pradesh,73951,27934,44520,1497
6678,07-30-2020,Uttar Pradesh,77334,29997,45807,1530
6679,07-31-2020,Uttar Pradesh,81039,32649,46803,1587
6680,08-01-2020,Uttar Pradesh,85461,34968,48863,1630
6681,08-02-2020,Uttar Pradesh,89048,36037,51334,1677
6682,08-03-2020,Uttar Pradesh,92921,38023,53168,1730
6683,08-04-2020,Uttar Pradesh,97362,40191,55393,1778
6684,08-05-2020,Uttar Pradesh,100310,41222,57271,1817
6685,08-06-2020,Uttar Pradesh,104388,41973,60558,1857
6686,08-07-2020,Uttar Pradesh,108974,43654,63402,1918
6687,08-08-2020,Uttar Pradesh,113378,44563,66834,1981
6688,08-09-2020,Uttar Pradesh,118038,46177,69833,2028
6689,08-10-2020,Uttar Pradesh,122609,47890,72650,2069
6690,08-11-2020,Uttar Pradesh,126722,47878,76724,2120
6691,08-12-2020,Uttar Pradesh,131763,48998,80589,2176
6692,08-13-2020,Uttar Pradesh,136238,49347,84661,2230
6693,08-14-2020,Uttar Pradesh,140775,49709,88786,2280
6694,08-15-2020,Uttar Pradesh,145287,50426,92526,2335
6695,08-16-2020,Uttar Pradesh,150061,51437,96231,2393
6696,08-17-2020,Uttar Pradesh,154418,51537,100432,2449
6697,08-18-2020,Uttar Pradesh,158216,50893,104808,2515
6698,08-19-2020,Uttar Pradesh,162434,50242,109607,2585
6699,08-20-2020,Uttar Pradesh,167510,49645,115227,2638
6700,08-21-2020,Uttar Pradesh,172334,48511,121090,2733
6701,08-22-2020,Uttar Pradesh,177239,47785,126657,2797
6702,08-23-2020,Uttar Pradesh,182453,48291,131295,2867
6703,08-24-2020,Uttar Pradesh,187781,49242,135613,2926
6704,08-25-2020,Uttar Pradesh,192382,49288,140107,2987
6705,08-26-2020,Uttar Pradesh,197388,49575,144754,3059
6706,08-27-2020,Uttar Pradesh,203028,51317,148562,3149
6707,08-28-2020,Uttar Pradesh,208419,52309,152893,3217
6708,08-29-2020,Uttar Pradesh,213824,52651,157879,3294
6709,08-30-2020,Uttar Pradesh,219457,53360,162741,3356
6710,08-31-2020,Uttar Pradesh,225632,54666,167543,3423
6711,09-01-2020,Uttar Pradesh,230414,54788,172140,3486
6712,09-02-2020,Uttar Pradesh,235757,55538,176677,3542
6713,09-03-2020,Uttar Pradesh,241439,56459,181364,3616
6714,09-04-2020,Uttar Pradesh,247101,57598,185812,3691
6715,09-05-2020,Uttar Pradesh,253175,58595,190818,3762
6716,09-06-2020,Uttar Pradesh,259765,59963,195959,3843
6717,09-07-2020,Uttar Pradesh,266283,61625,200738,3920
6718,09-08-2020,Uttar Pradesh,271851,62144,205731,3976
6719,09-09-2020,Uttar Pradesh,278473,63256,211170,4047
6720,09-10-2020,Uttar Pradesh,285041,64028,216901,4112
6721,09-11-2020,Uttar Pradesh,292029,66317,221506,4206
6722,09-12-2020,Uttar Pradesh,299045,67321,227442,4282
6723,09-13-2020,Uttar Pradesh,305831,67955,233527,4349
6724,09-14-2020,Uttar Pradesh,312036,68122,239485,4429
6725,09-15-2020,Uttar Pradesh,317195,67287,245417,4491
6726,09-16-2020,Uttar Pradesh,324036,67335,252097,4604
6727,09-17-2020,Uttar Pradesh,330265,67002,258573,4690
6728,09-18-2020,Uttar Pradesh,336294,68235,263288,4771
6729,09-19-2020,Uttar Pradesh,342788,67825,270094,4869
6730,09-20-2020,Uttar Pradesh,348517,66874,276690,4953
6731,09-21-2020,Uttar Pradesh,354275,65954,283274,5047
6732,09-22-2020,Uttar Pradesh,358893,64164,289594,5135
6733,09-23-2020,Uttar Pradesh,364543,63148,296183,5212
6734,09-24-2020,Uttar Pradesh,369686,61698,302689,5299
6735,09-25-2020,Uttar Pradesh,374277,61300,307611,5366
6736,09-26-2020,Uttar Pradesh,378533,59397,313686,5450
6737,09-27-2020,Uttar Pradesh,382835,57086,320232,5517
6738,09-28-2020,Uttar Pradesh,387085,55603,325888,5594
6739,09-29-2020,Uttar Pradesh,390875,53953,331270,5652
6740,09-30-2020,Uttar Pradesh,394856,52160,336981,5715
6741,10-01-2020,Uttar Pradesh,399082,50883,342415,5784
6742,10-02-2020,Uttar Pradesh,403101,50378,346859,5864
6743,10-03-2020,Uttar Pradesh,406995,49112,351966,5917
6744,10-04-2020,Uttar Pradesh,410626,47823,356826,5977
6745,10-05-2020,Uttar Pradesh,414466,46385,362052,6029
6746,10-06-2020,Uttar Pradesh,417437,45024,366321,6092
6747,10-07-2020,Uttar Pradesh,420937,44031,370753,6153
6748,10-08-2020,Uttar Pradesh,424326,43154,374972,6200
6749,10-09-2020,Uttar Pradesh,427459,42552,378662,6245
6750,10-10-2020,Uttar Pradesh,430666,41287,383086,6293
6751,03-16-2020,Uttarakhand,1,1,0,0
6752,03-17-2020,Uttarakhand,1,1,0,0
6753,03-18-2020,Uttarakhand,1,1,0,0
6754,03-19-2020,Uttarakhand,1,1,0,0
6755,03-20-2020,Uttarakhand,1,1,0,0
6756,03-21-2020,Uttarakhand,3,3,0,0
6757,03-22-2020,Uttarakhand,3,3,0,0
6758,03-23-2020,Uttarakhand,3,3,0,0
6759,03-24-2020,Uttarakhand,3,3,0,0
6760,03-25-2020,Uttarakhand,4,4,0,0
6761,03-26-2020,Uttarakhand,5,5,0,0
6762,03-27-2020,Uttarakhand,5,5,0,0
6763,03-28-2020,Uttarakhand,5,5,0,0
6764,03-29-2020,Uttarakhand,6,5,1,0
6765,03-30-2020,Uttarakhand,7,5,2,0
6766,03-31-2020,Uttarakhand,7,5,2,0
6767,04-01-2020,Uttarakhand,7,5,2,0
6768,04-02-2020,Uttarakhand,7,5,2,0
6769,04-03-2020,Uttarakhand,10,8,2,0
6770,04-04-2020,Uttarakhand,16,14,2,0
6771,04-05-2020,Uttarakhand,22,20,2,0
6772,04-06-2020,Uttarakhand,26,22,4,0
6773,04-07-2020,Uttarakhand,31,26,5,0
6774,04-08-2020,Uttarakhand,31,26,5,0
6775,04-09-2020,Uttarakhand,33,28,5,0
6776,04-10-2020,Uttarakhand,35,30,5,0
6777,04-11-2020,Uttarakhand,35,30,5,0
6778,04-12-2020,Uttarakhand,35,30,5,0
6779,04-13-2020,Uttarakhand,35,30,5,0
6780,04-14-2020,Uttarakhand,35,30,5,0
6781,04-15-2020,Uttarakhand,37,28,9,0
6782,04-16-2020,Uttarakhand,37,28,9,0
6783,04-17-2020,Uttarakhand,37,28,9,0
6784,04-18-2020,Uttarakhand,40,31,9,0
6785,04-19-2020,Uttarakhand,42,33,9,0
6786,04-20-2020,Uttarakhand,44,33,11,0
6787,04-21-2020,Uttarakhand,46,28,18,0
6788,04-22-2020,Uttarakhand,46,27,19,0
6789,04-23-2020,Uttarakhand,46,23,23,0
6790,04-24-2020,Uttarakhand,47,23,24,0
6791,04-25-2020,Uttarakhand,48,23,25,0
6792,04-26-2020,Uttarakhand,48,22,26,0
6793,04-27-2020,Uttarakhand,50,22,28,0
6794,04-28-2020,Uttarakhand,51,18,33,0
6795,04-29-2020,Uttarakhand,54,21,33,0
6796,04-30-2020,Uttarakhand,55,19,36,0
6797,05-01-2020,Uttarakhand,57,21,36,0
6798,05-02-2020,Uttarakhand,58,22,36,0
6799,05-03-2020,Uttarakhand,59,20,39,0
6800,05-04-2020,Uttarakhand,60,21,39,0
6801,05-05-2020,Uttarakhand,60,20,39,1
6802,05-06-2020,Uttarakhand,61,21,39,1
6803,05-07-2020,Uttarakhand,61,21,39,1
6804,05-08-2020,Uttarakhand,61,21,39,1
6805,05-09-2020,Uttarakhand,63,16,46,1
6806,05-10-2020,Uttarakhand,67,20,46,1
6807,05-11-2020,Uttarakhand,68,21,46,1
6808,05-12-2020,Uttarakhand,68,21,46,1
6809,05-13-2020,Uttarakhand,69,22,46,1
6810,05-14-2020,Uttarakhand,72,25,46,1
6811,05-15-2020,Uttarakhand,78,27,50,1
6812,05-16-2020,Uttarakhand,82,30,51,1
6813,05-17-2020,Uttarakhand,88,36,51,1
6814,05-18-2020,Uttarakhand,92,39,52,1
6815,05-19-2020,Uttarakhand,93,40,52,1
6816,05-20-2020,Uttarakhand,111,58,52,1
6817,05-21-2020,Uttarakhand,122,68,53,1
6818,05-22-2020,Uttarakhand,146,91,54,1
6819,05-23-2020,Uttarakhand,153,96,56,1
6820,05-24-2020,Uttarakhand,244,186,56,2
6821,05-25-2020,Uttarakhand,317,256,58,3
6822,05-26-2020,Uttarakhand,349,288,58,3
6823,05-27-2020,Uttarakhand,401,333,64,4
6824,05-28-2020,Uttarakhand,469,386,79,4
6825,05-29-2020,Uttarakhand,500,417,79,4
6826,05-30-2020,Uttarakhand,716,609,102,5
6827,05-31-2020,Uttarakhand,749,642,102,5
6828,06-01-2020,Uttarakhand,907,800,102,5
6829,06-02-2020,Uttarakhand,958,730,222,6
6830,06-03-2020,Uttarakhand,1043,784,252,7
6831,06-04-2020,Uttarakhand,1085,795,282,8
6832,06-05-2020,Uttarakhand,1153,846,297,10
6833,06-06-2020,Uttarakhand,1215,860,344,11
6834,06-07-2020,Uttarakhand,1303,869,423,11
6835,06-08-2020,Uttarakhand,1355,814,528,13
6836,06-09-2020,Uttarakhand,1411,684,714,13
6837,06-10-2020,Uttarakhand,1537,769,755,13
6838,06-11-2020,Uttarakhand,1562,716,831,15
6839,06-12-2020,Uttarakhand,1643,786,842,15
6840,06-13-2020,Uttarakhand,1724,756,947,21
6841,06-14-2020,Uttarakhand,1785,685,1077,23
6842,06-15-2020,Uttarakhand,1819,684,1111,24
6843,06-16-2020,Uttarakhand,1845,632,1189,24
6844,06-17-2020,Uttarakhand,1942,701,1216,25
6845,06-18-2020,Uttarakhand,2023,743,1254,26
6846,06-19-2020,Uttarakhand,2102,690,1386,26
6847,06-20-2020,Uttarakhand,2177,718,1433,26
6848,06-21-2020,Uttarakhand,2301,824,1450,27
6849,06-22-2020,Uttarakhand,2344,817,1500,27
6850,06-23-2020,Uttarakhand,2402,853,1521,28
6851,06-24-2020,Uttarakhand,2535,903,1602,30
6852,06-25-2020,Uttarakhand,2623,867,1721,35
6853,06-26-2020,Uttarakhand,2691,897,1758,36
6854,06-27-2020,Uttarakhand,2725,866,1822,37
6855,06-28-2020,Uttarakhand,2791,842,1912,37
6856,06-29-2020,Uttarakhand,2823,767,2018,38
6857,06-30-2020,Uttarakhand,2831,681,2111,39
6858,07-01-2020,Uttarakhand,2881,609,2231,41
6859,07-02-2020,Uttarakhand,2947,589,2317,41
6860,07-03-2020,Uttarakhand,2984,537,2405,42
6861,07-04-2020,Uttarakhand,3048,525,2481,42
6862,07-05-2020,Uttarakhand,3093,549,2502,42
6863,07-06-2020,Uttarakhand,3124,558,2524,42
6864,07-07-2020,Uttarakhand,3161,533,2586,42
6865,07-08-2020,Uttarakhand,3230,566,2621,43
6866,07-09-2020,Uttarakhand,3258,562,2650,46
6867,07-10-2020,Uttarakhand,3305,587,2672,46
6868,07-11-2020,Uttarakhand,3373,621,2706,46
6869,07-12-2020,Uttarakhand,3417,653,2718,46
6870,07-13-2020,Uttarakhand,3537,704,2786,47
6871,07-14-2020,Uttarakhand,3608,703,2856,49
6872,07-15-2020,Uttarakhand,3686,769,2867,50
6873,07-16-2020,Uttarakhand,3785,787,2948,50
6874,07-17-2020,Uttarakhand,3982,937,2995,50
6875,07-18-2020,Uttarakhand,4102,1030,3021,51
6876,07-19-2020,Uttarakhand,4276,1143,3081,52
6877,07-20-2020,Uttarakhand,4515,1347,3116,52
6878,07-21-2020,Uttarakhand,4642,1375,3212,55
6879,07-22-2020,Uttarakhand,4849,1497,3297,55
6880,07-23-2020,Uttarakhand,5300,1894,3349,57
6881,07-24-2020,Uttarakhand,5445,1986,3399,60
6882,07-25-2020,Uttarakhand,5445,1986,3399,60
6883,07-26-2020,Uttarakhand,5961,2403,3495,63
6884,07-27-2020,Uttarakhand,6104,2475,3566,63
6885,07-28-2020,Uttarakhand,6328,2587,3675,66
6886,07-29-2020,Uttarakhand,6587,2797,3720,70
6887,07-30-2020,Uttarakhand,6866,2983,3811,72
6888,07-31-2020,Uttarakhand,7065,2993,3996,76
6889,08-01-2020,Uttarakhand,7183,2935,4168,80
6890,08-02-2020,Uttarakhand,7447,3034,4330,83
6891,08-03-2020,Uttarakhand,7593,3070,4437,86
6892,08-04-2020,Uttarakhand,7800,3172,4538,90
6893,08-05-2020,Uttarakhand,8008,3066,4847,95
6894,08-06-2020,Uttarakhand,8254,2923,5233,98
6895,08-07-2020,Uttarakhand,8552,3027,5427,98
6896,08-08-2020,Uttarakhand,8901,3058,5731,112
6897,08-09-2020,Uttarakhand,9402,3322,5963,117
6898,08-10-2020,Uttarakhand,9632,3373,6134,125
6899,08-11-2020,Uttarakhand,10021,3586,6301,134
6900,08-12-2020,Uttarakhand,10432,3826,6470,136
6901,08-13-2020,Uttarakhand,10886,4059,6687,140
6902,08-14-2020,Uttarakhand,11302,4145,7014,143
6903,08-15-2020,Uttarakhand,11615,3966,7502,147
6904,08-16-2020,Uttarakhand,11940,4041,7748,151
6905,08-17-2020,Uttarakhand,12175,3923,8100,152
6906,08-18-2020,Uttarakhand,12493,3850,8485,158
6907,08-19-2020,Uttarakhand,12961,4073,8724,164
6908,08-20-2020,Uttarakhand,13225,3915,9132,178
6909,08-21-2020,Uttarakhand,13636,4016,9433,187
6910,08-22-2020,Uttarakhand,14083,4215,9676,192
6911,08-23-2020,Uttarakhand,14566,4350,10021,195
6912,08-24-2020,Uttarakhand,15124,4444,10480,200
6913,08-25-2020,Uttarakhand,15529,4410,10912,207
6914,08-26-2020,Uttarakhand,16014,4600,11201,213
6915,08-27-2020,Uttarakhand,16549,4806,11524,219
6916,08-28-2020,Uttarakhand,17277,5274,11775,228
6917,08-29-2020,Uttarakhand,17865,5502,12124,239
6918,08-30-2020,Uttarakhand,18571,5735,12586,250
6919,08-31-2020,Uttarakhand,19235,5912,13066,257
6920,09-01-2020,Uttarakhand,19827,5908,13650,269
6921,09-02-2020,Uttarakhand,20398,6042,14076,280
6922,09-03-2020,Uttarakhand,21234,6442,14501,291
6923,09-04-2020,Uttarakhand,22180,6871,15009,300
6924,09-05-2020,Uttarakhand,23011,7188,15511,312
6925,09-06-2020,Uttarakhand,23961,7575,16056,330
6926,09-07-2020,Uttarakhand,24629,7640,16648,341
6927,09-08-2020,Uttarakhand,25436,7965,17123,348
6928,09-09-2020,Uttarakhand,26094,8261,17473,360
6929,09-10-2020,Uttarakhand,27211,8577,18262,372
6930,09-11-2020,Uttarakhand,28266,9106,18783,377
6931,09-12-2020,Uttarakhand,29221,9405,19428,388
6932,09-13-2020,Uttarakhand,30336,9781,20153,402
6933,09-14-2020,Uttarakhand,31973,10519,21040,414
6934,09-15-2020,Uttarakhand,33016,10374,22213,429
6935,09-16-2020,Uttarakhand,34407,10739,23230,438
6936,09-17-2020,Uttarakhand,35947,11068,24432,447
6937,09-18-2020,Uttarakhand,37139,11714,24965,460
6938,09-19-2020,Uttarakhand,38007,11293,26250,464
6939,09-20-2020,Uttarakhand,40085,12465,27142,478
6940,09-21-2020,Uttarakhand,40963,12455,28017,491
6941,09-22-2020,Uttarakhand,41777,12075,29201,501
6942,09-23-2020,Uttarakhand,42651,11831,30308,512
6943,09-24-2020,Uttarakhand,43720,11867,31324,529
6944,09-25-2020,Uttarakhand,44404,11507,32355,542
6945,09-26-2020,Uttarakhand,45332,10934,33843,555
6946,09-27-2020,Uttarakhand,46281,10856,34859,566
6947,09-28-2020,Uttarakhand,47045,10799,35672,574
6948,09-29-2020,Uttarakhand,47502,10066,36856,580
6949,09-30-2020,Uttarakhand,47995,9122,38282,591
6950,10-01-2020,Uttarakhand,49000,9111,39278,611
6951,10-02-2020,Uttarakhand,49248,8544,40079,625
6952,10-03-2020,Uttarakhand,49559,8504,40419,636
6953,10-04-2020,Uttarakhand,50062,8076,41338,648
6954,10-05-2020,Uttarakhand,51481,9089,41740,652
6955,10-06-2020,Uttarakhand,51991,8701,42621,669
6956,10-07-2020,Uttarakhand,52329,8414,43238,677
6957,10-08-2020,Uttarakhand,52959,8367,43904,688
6958,10-09-2020,Uttarakhand,53359,7849,44808,702
6959,10-10-2020,Uttarakhand,54063,7289,46058,716
6960,03-19-2020,West Bengal,1,1,0,0
6961,03-20-2020,West Bengal,1,1,0,0
6962,03-21-2020,West Bengal,2,2,0,0
6963,03-22-2020,West Bengal,4,4,0,0
6964,03-23-2020,West Bengal,7,7,0,0
6965,03-24-2020,West Bengal,7,6,0,1
6966,03-25-2020,West Bengal,9,8,0,1
6967,03-26-2020,West Bengal,9,8,0,1
6968,03-27-2020,West Bengal,10,9,0,1
6969,03-28-2020,West Bengal,15,14,0,1
6970,03-29-2020,West Bengal,17,16,0,1
6971,03-30-2020,West Bengal,19,18,0,1
6972,03-31-2020,West Bengal,26,24,0,2
6973,04-01-2020,West Bengal,26,24,0,2
6974,04-02-2020,West Bengal,37,28,6,3
6975,04-03-2020,West Bengal,53,47,3,3
6976,04-04-2020,West Bengal,63,57,3,3
6977,04-05-2020,West Bengal,69,56,10,3
6978,04-06-2020,West Bengal,80,67,10,3
6979,04-07-2020,West Bengal,91,75,13,3
6980,04-08-2020,West Bengal,99,81,13,5
6981,04-09-2020,West Bengal,103,82,16,5
6982,04-10-2020,West Bengal,116,95,16,5
6983,04-11-2020,West Bengal,116,95,16,5
6984,04-12-2020,West Bengal,134,110,19,5
6985,04-13-2020,West Bengal,152,116,29,7
6986,04-14-2020,West Bengal,190,147,36,7
6987,04-15-2020,West Bengal,213,169,37,7
6988,04-16-2020,West Bengal,231,182,42,7
6989,04-17-2020,West Bengal,255,194,51,10
6990,04-18-2020,West Bengal,287,222,55,10
6991,04-19-2020,West Bengal,310,236,62,12
6992,04-20-2020,West Bengal,339,261,66,12
6993,04-21-2020,West Bengal,392,307,73,12
6994,04-22-2020,West Bengal,423,335,73,15
6995,04-23-2020,West Bengal,456,362,79,15
6996,04-24-2020,West Bengal,514,396,103,15
6997,04-25-2020,West Bengal,571,450,103,18
6998,04-26-2020,West Bengal,611,488,105,18
6999,04-27-2020,West Bengal,649,524,105,20
7000,04-28-2020,West Bengal,697,568,109,20
7001,04-29-2020,West Bengal,725,584,119,22
7002,04-30-2020,West Bengal,758,612,124,22
7003,05-01-2020,West Bengal,795,623,139,33
7004,05-02-2020,West Bengal,795,623,139,33
7005,05-03-2020,West Bengal,922,738,151,33
7006,05-04-2020,West Bengal,963,777,151,35
7007,05-05-2020,West Bengal,1259,908,218,133
7008,05-06-2020,West Bengal,1344,840,364,140
7009,05-07-2020,West Bengal,1456,948,364,144
7010,05-08-2020,West Bengal,1548,1033,364,151
7011,05-09-2020,West Bengal,1678,1154,364,160
7012,05-10-2020,West Bengal,1786,1243,372,171
7013,05-11-2020,West Bengal,1939,1337,417,185
7014,05-12-2020,West Bengal,2063,1374,499,190
7015,05-13-2020,West Bengal,2173,1363,612,198
7016,05-14-2020,West Bengal,2290,1381,702,207
7017,05-15-2020,West Bengal,2377,1394,768,215
7018,05-16-2020,West Bengal,2461,1407,829,225
7019,05-17-2020,West Bengal,2576,1472,872,232
7020,05-18-2020,West Bengal,2677,1480,959,238
7021,05-19-2020,West Bengal,2825,1575,1006,244
7022,05-20-2020,West Bengal,2961,1637,1074,250
7023,05-21-2020,West Bengal,3103,1714,1136,253
7024,05-22-2020,West Bengal,3197,1745,1193,259
7025,05-23-2020,West Bengal,3332,1846,1221,265
7026,05-24-2020,West Bengal,3459,1909,1281,269
7027,05-25-2020,West Bengal,3667,2056,1339,272
7028,05-26-2020,West Bengal,3816,2124,1414,278
7029,05-27-2020,West Bengal,4009,2240,1486,283
7030,05-28-2020,West Bengal,4192,2325,1578,289
7031,05-29-2020,West Bengal,4536,2573,1668,295
7032,05-30-2020,West Bengal,4813,2736,1775,302
7033,05-31-2020,West Bengal,5130,2851,1970,309
7034,06-01-2020,West Bengal,5501,3027,2157,317
7035,06-02-2020,West Bengal,5772,3141,2306,325
7036,06-03-2020,West Bengal,6168,3423,2410,335
7037,06-04-2020,West Bengal,6508,3583,2580,345
7038,06-05-2020,West Bengal,6876,3753,2768,355
7039,06-06-2020,West Bengal,7303,4025,2912,366
7040,06-07-2020,West Bengal,7738,4236,3119,383
7041,06-08-2020,West Bengal,8187,4488,3303,396
7042,06-09-2020,West Bengal,8613,4743,3465,405
7043,06-10-2020,West Bengal,8985,4950,3620,415
7044,06-11-2020,West Bengal,9328,5117,3779,432
7045,06-12-2020,West Bengal,9768,5338,3988,442
7046,06-13-2020,West Bengal,10244,5587,4206,451
7047,06-14-2020,West Bengal,10698,5693,4542,463
7048,06-15-2020,West Bengal,11087,5552,5060,475
7049,06-16-2020,West Bengal,11494,5515,5494,485
7050,06-17-2020,West Bengal,11909,5386,6028,495
7051,06-18-2020,West Bengal,12300,5261,6533,506
7052,06-19-2020,West Bengal,12735,5216,7001,518
7053,06-20-2020,West Bengal,13090,5258,7303,529
7054,06-21-2020,West Bengal,13531,5126,7865,540
7055,06-22-2020,West Bengal,13945,5093,8297,555
7056,06-23-2020,West Bengal,14358,5102,8687,569
7057,06-24-2020,West Bengal,14728,4930,9218,580
7058,06-25-2020,West Bengal,15173,4880,9702,591
7059,06-26-2020,West Bengal,15648,4852,10190,606
7060,06-27-2020,West Bengal,16190,5039,10535,616
7061,06-28-2020,West Bengal,16711,5293,10789,629
7062,06-29-2020,West Bengal,17283,5451,11193,639
7063,06-30-2020,West Bengal,17907,5535,11719,653
7064,07-01-2020,West Bengal,18559,5761,12130,668
7065,07-02-2020,West Bengal,19170,5959,12528,683
7066,07-03-2020,West Bengal,19819,6083,13037,699
7067,07-04-2020,West Bengal,20488,6200,13571,717
7068,07-05-2020,West Bengal,21231,6329,14166,736
7069,07-06-2020,West Bengal,22126,6658,14711,757
7070,07-07-2020,West Bengal,22987,6973,15235,779
7071,07-08-2020,West Bengal,23837,7243,15790,804
7072,07-09-2020,West Bengal,24823,7705,16291,827
7073,07-10-2020,West Bengal,25911,8231,16826,854
7074,07-11-2020,West Bengal,27109,8881,17348,880
7075,07-12-2020,West Bengal,28453,9588,17959,906
7076,07-13-2020,West Bengal,30013,10500,18581,932
7077,07-14-2020,West Bengal,31448,11279,19213,956
7078,07-15-2020,West Bengal,32838,11927,19931,980
7079,07-16-2020,West Bengal,34427,12747,20680,1000
7080,07-17-2020,West Bengal,36117,13679,21415,1023
7081,07-18-2020,West Bengal,38011,14709,22253,1049
7082,07-19-2020,West Bengal,40209,15594,23539,1076
7083,07-20-2020,West Bengal,42487,16492,24883,1112
7084,07-21-2020,West Bengal,44769,17204,26418,1147
7085,07-22-2020,West Bengal,47030,17813,28035,1182
7086,07-23-2020,West Bengal,49321,18450,29650,1221
7087,07-24-2020,West Bengal,51757,18846,31656,1255
